Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
240;0.0035656423840139595;0.0035656423840139595;39.13489178248814;0.0038613202050328255;0.0038613202050328255;43.33420467376709
241;0.0038738457286464317;0.0038738457286464317;39.9404422215053;0.003736289159860462;0.003736289159860462;44.84290313720703
242;0.005256632509242211;0.005256632509242211;37.75530106680734;0.0038572377525269985;0.0038572377525269985;47.47647666931152
243;0.003698588049571429;0.003698588049571429;37.17944608415876;0.0036833458580076694;0.0036833458580076694;44.61685562133789
244;0.004333124728873372;0.004333124728873372;40.62096050807408;0.0035643052542582154;0.0035643052542582154;46.17563819885254
245;0.003850108411695276;0.003850108411695276;39.58842304774693;0.003837736905552447;0.003837736905552447;48.04395580291748
246;0.0038243246131709646;0.0038243246131709646;41.633780343191965;0.0037812598166055977;0.0037812598166055977;47.24616718292236
247;0.00324460504842656;0.00324460504842656;40.26229640415737;0.0035500776139087975;0.0035500776139087975;48.95486640930176
248;0.00333032979896026;0.00333032979896026;40.7365346636091;0.003518079873174429;0.003518079873174429;48.21573829650879
249;0.003442229769591774;0.003442229769591774;41.85845620291574;0.003602678421884775;0.003602678421884775;47.90286350250244
